pk_sighting_id,total_mantas,linked_manta_count,sighting_date,island,sitelocation,photographer,population,is_mprf
"5356","","1","2018-03-07","Maui","Makena Reef","Manta Pacific Catalog","Maui Nui","false"
"5358","","1","2018-11-06","Maui","Kihei","Manta Pacific Catalog","Maui Nui","false"
"5325","","1","2010-02-25","Maui","Molokini","Manta Pacific Catalog","Maui Nui","false"
"5335","","1","2015-04-10","Maui","Po'olennalena","Manta Pacific Catalog","Maui Nui","false"
"5359","","1","2018-09-14","Maui","Five Caves","Manta Pacific Catalog","Maui Nui","false"
"5348","","1","2017-08-02","Maui","Maluaka","Manta Pacific Catalog","Maui Nui","false"
"5360","","1","2020-06-20","Maui","Maluaka","Seraph","Maui Nui","false"
"5340","","1","2016-09-17","Maui","One'uli Beach","Manta Pacific Catalog","Maui Nui","false"
"5328","","1","2013-07-14","Maui","Palauea","Manta Pacific Catalog","Maui Nui","false"
"5341","","1","2016-12-09","Maui","Palauea","Manta Pacific Catalog","Maui Nui","false"
"5763","","2","2019-11-08","Oahu","Kaneohe Bay","Relaxing Tropics","Oahu","false"
"5349","","1","2017-08-03","Maui","Palauea","Manta Pacific Catalog","Maui Nui","false"
"5361","","1","2004-09-30","Oahu","Mokumanu Islet","MPRF","Oahu","false"
"5357","","1","2018-10-31","Maui","Ahihi Kina'u Reserve","Manta Pacific Catalog","Maui Nui","false"
"5401","","1","2020-06-09","Maui","Wailea point","B & A ","Maui Nui","false"
"5402","","1","2020-05-14","Maui","Honolua Bay","Kristen DeCrausaz","Maui Nui","false"
"5403","","1","2020-04-16","Maui","Makena Landing","Seraph","Maui Nui","false"
"5413","","1","2020-07-02","Maui","Maluaka","B & A ","Maui Nui","false"
"5692","","1","2022-02-11","","Kaneohe Bay","","","false"
"5414","","1","2020-07-22","Oahu","","Mark Mohler","Oahu","false"
"5415","","1","2020-08-19","Maui","Honolua Bay","Mark Deakos","Maui Nui","false"
"5416","","2","2010-12-08","Big Island","Keahou Bay","Mark Deakos","Big Island","false"
"5417","","1","2010-12-09","Big Island","Keahou Bay","Mark Deakos","Big Island","false"
"5418","","1","2010-12-11","Big Island","Keahou Bay","Mark Deakos","Big Island","false"
"5420","","3","2012-09-02","Big Island","Pu'Ukala Point","Mark Deakos","Big Island","false"
"5421","","2","2012-09-03","Big Island","Pu'Ukala Point","Mark Deakos","Big Island","false"
"5425","","1","2015-06-24","Big Island","Keahou Bay","Mark Deakos","Big Island","false"
"5419","","16","2010-12-12","Big Island","Pu'Ukala Point","Mark Deakos","Big Island","false"
"5881","","1","2023-12-08","Oahu","Kaneohe Bay","Ciera McQuaid","Oahu","false"
"5719","","2","2021-07-24","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5709","","1","2021-07-25","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5115","","1","2018-10-31","Maui","Ahihi Kina'u Reserve","Mark Deakos","Maui Nui","false"
"5550","","1","2019-01-13","Kauai","","Julie Gardner","Kauai","false"
"5598","","1","2021-09-08","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5599","","1","2021-09-09","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5618","","1","2015-03-08","Maui","Wailea point","Bo Blinski","Maui Nui","false"
"5672","","1","2021-11-13","Maui","Wailea point","Mike Romano","Maui Nui","false"
"5267","","1","2025-11-11","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5365","","1","2006-08-16","Oahu","Hanauma Bay","","Oahu","false"
"5602","","1","2018-01-02","Niihau","Lehua/Niihau","Elijah Aasand","Kauai","false"
"5367","","1","2012-05-13","Oahu","Haleiwa","","Oahu","false"
"5543","","3","2020-07-20","Maui","Maluaka","B & A ","Maui Nui","false"
"5534","","1","2020-10-10","Oahu","Pupukea","Ryan Leong ","Oahu","false"
"5680","","1","2022-03-26","Maui","Pinnacles","Barry Lewis","Maui Nui","false"
"5422","","4","2012-09-05","Big Island","Keahou Bay","Mark Deakos","Big Island","false"
"5005","","1","2017-12-28","Maui","Makena Landing","Mark Deakos","Maui Nui","false"
"5042","","1","2017-07-05","Maui","Makena Landing","Mark Deakos","Maui Nui","false"
"5059","","1","2018-04-12","Maui","Makena Landing","Mark Deakos","Maui Nui","false"
"5067","","1","2018-06-10","Maui","Makena Landing","Mark Deakos","Maui Nui","false"
"5259","","1","2005-10-27","Maui","Ukumehame","Manta Pacific Catalog","Maui Nui","false"
"5404","","1","2020-04-11","Oahu","Kaneohe Bay","Toby Matthews","Oahu","false"
"5405","","1","2020-04-10","Maui","Wailea point","LiAn Noonan","Maui Nui","false"
"5471","","3","2015-06-26","Big Island","Keahou Bay","Mark Deakos","Big Island","false"
"5499","","1","2020-07-07","Oahu","Pupukea","Julieene Aulwes","Oahu","false"
"5691","","1","2020-10-14","Oahu","Kaneohe Bay","Mariana Rocha De Souza","Oahu","false"
"5693","","1","2022-03-20","Oahu","Kaneohe Bay","","Oahu","false"
"5699","","1","2022-03-02","Oahu","Electric Beach","Elaine Hicks","Oahu","false"
"5690","","1","2017-02-26","Oahu","Ala Wai","Stephen Avant","Oahu","false"
"5946","","1","2024-08-09","Oahu","Electric Beach","Gratel Rogers","Oahu","false"
"5929","","1","2024-04-13","Oahu","Rabbit Island Makapu","Dustin B","Oahu","false"
"5930","","1","2024-03-16","Oahu","Point Panic","Clay Smith","Oahu","false"
"5947","","2","2024-08-13","Oahu","Electric Beach","Gratel Rogers","Oahu","false"
"5931","","1","2024-04-21","Oahu","Electric Beach","Eri Ocean","Oahu","false"
"5932","","1","2024-04-21","Oahu","Electric Beach","Sean Barrett","Oahu","false"
"5744","","1","2022-08-02","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5753","","1","2020-08-21","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5751","","1","2022-09-01","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5792","","1","2022-11-29","Oahu","Horeshoe Reef Waikiki","Alex Burr","Oahu","false"
"5788","","1","2022-11-29","Oahu","Magic Island","Sunshine Scuba","Oahu","false"
"5786","","2","2022-12-16","Oahu","Magic Island","Sunshine Scuba","Oahu","false"
"5789","","1","2022-12-18","Oahu","Magic Island","Sunshine Scuba","Oahu","false"
"5790","","1","2023-01-03","Oahu","Magic Island","Sunshine Scuba","Oahu","false"
"5826","","1","2023-05-23","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5833","","2","2021-04-17","Oahu","Kaneohe Bay","Lauren Jaramillo","Oahu","false"
"5835","","1","2023-03-19","Oahu","Magic Island","Sunshine Scuba","Oahu","false"
"5845","","1","2023-06-18","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5869","","2","2023-08-31","Oahu","Electric Beach","Jacob Straube ","Oahu","false"
"5927","","1","2024-04-16","Oahu","Kaneohe Bay","Lily Rogers","Oahu","false"
"5928","","1","2024-01-14","Oahu","Point Panic","","Oahu","false"
"5918","","1","2024-05-26","Oahu","Pupukea","Relaxing Tropics","Oahu","false"
"5934","","1","2024-06-29","Oahu","Pupukea","Manual Isbell","Oahu","false"
"5627","","1","2020-08-16","Maui","Wailea Point","Tess Patalano","Maui Nui","false"
"5948","","2","2024-08-14","Oahu","Electric Beach","Gratel Rogers","Oahu","false"
"6033","0","1","2019-07-11","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"10661","0","17","2018-03-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6054","0","1","2019-07-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6465","0","1","2020-01-13","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
