catalog_id,manta_id,q_photo_id,ref_photo_id,q_path,ref_path,cos_ref,kp1,kp2,good,inliers_ref,inlier_ratio_ref,best_other_inliers,best_other_ratio,margin_inliers,margin_ratio
176,867,1110,6276,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1110/1110.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6276/6276.jpg,0.3445671796798706,699,453,45,26,0.5777777777777777,13,0.5454545454545454,13,0.03232323232323231
18,207,237,6132,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/237/237.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6132/6132.jpg,0.4793942272663116,429,524,51,35,0.6862745098039216,23,0.6571428571428571,12,0.029131652661064433
5,904,1185,6268,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1185/1185.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6268/6268.jpg,0.43668133020401,380,706,24,18,0.75,7,0.5555555555555556,11,0.19444444444444442
135,452,555,6210,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/555/555.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6210/6210.jpg,0.5146894454956055,276,707,29,17,0.5862068965517241,7,0.8333333333333334,10,-0.24712643678160928
251,556,702,6233,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/702/702.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6233/6233.jpg,0.8413993120193481,116,163,21,14,0.6666666666666666,4,0.6666666666666666,10,0.0
232,219,256,6293,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/256/256.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6293/6293.jpg,0.4962858259677887,533,469,47,23,0.48936170212765956,15,0.5714285714285714,8,-0.08206686930091184
135,792,1000,6210,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1000/1000.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6210/6210.jpg,0.5274027585983276,354,707,33,21,0.6363636363636364,13,0.8333333333333334,8,-0.19696969696969702
232,830,1047,6293,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1047/1047.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6293/6293.jpg,0.4042806029319763,538,469,48,21,0.4375,13,0.6666666666666666,8,-0.22916666666666663
132,395,461,6071,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/461/461.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6071/6071.jpg,0.3902760744094848,529,464,31,15,0.4838709677419355,7,0.5555555555555556,8,-0.07168458781362008
211,602,769,6009,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/769/769.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6009/6009.jpg,0.3782913386821747,1874,258,43,15,0.3488372093023256,7,0.4375,8,-0.08866279069767441
252,557,703,6319,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/703/703.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6319/6319.jpg,0.3248127996921539,683,807,25,14,0.56,6,0.7142857142857143,8,-0.15428571428571425
288,849,1079,6326,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1079/1079.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6326/6326.jpg,0.26882004737854,137,260,10,8,0.8,0,0.0,8,0.8
250,884,1141,6125,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1141/1141.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6125/6125.jpg,0.3851232528686523,616,198,42,26,0.6190476190476191,19,0.5757575757575758,7,0.04329004329004327
108,220,257,6304,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/257/257.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6304/6304.jpg,0.184503436088562,1150,325,33,16,0.48484848484848486,9,0.6666666666666666,7,-0.18181818181818177
23,689,890,6016,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/890/890.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6016/6016.jpg,0.6411006450653076,347,334,28,14,0.5,7,0.7142857142857143,7,-0.2142857142857143
232,928,1217,6293,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1217/1217.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6293/6293.jpg,0.2807253301143646,750,469,55,24,0.43636363636363634,18,0.46153846153846156,6,-0.02517482517482522
23,573,730,6016,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/730/730.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6016/6016.jpg,0.3559154868125915,688,334,57,23,0.40350877192982454,17,0.5454545454545454,6,-0.14194577352472088
86,637,812,6159,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/812/812.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6159/6159.jpg,0.42038694024086,382,510,22,15,0.6818181818181818,9,0.6,6,0.08181818181818179
171,842,1067,6069,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1067/1067.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6069/6069.jpg,0.456458568572998,393,340,22,13,0.5909090909090909,7,0.7142857142857143,6,-0.12337662337662336
2,261,305,6191,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/305/305.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6191/6191.jpg,0.4125610291957855,506,388,30,13,0.43333333333333335,7,0.625,6,-0.19166666666666665
284,848,1077,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1077/1077.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.4192435145378113,907,262,35,21,0.6,16,0.7142857142857143,5,-0.11428571428571432
268,985,1327,6255,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1327/1327.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6255/6255.jpg,0.5429421663284302,598,205,31,15,0.4838709677419355,10,0.5714285714285714,5,-0.0875576036866359
4,26,25,6001,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/25/25.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6001/6001.jpg,0.5369887948036194,3418,154,25,13,0.52,8,0.5714285714285714,5,-0.05142857142857138
67,837,1059,6014,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1059/1059.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6014/6014.jpg,0.5234715938568115,420,282,24,13,0.5416666666666666,8,0.6666666666666666,5,-0.125
107,119,136,6120,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/136/136.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6120/6120.jpg,0.3744007647037506,361,289,18,11,0.6111111111111112,6,0.6666666666666666,5,-0.05555555555555547
282,863,1101,6360,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1101/1101.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6360/6360.jpg,0.3518468737602234,943,546,20,11,0.55,6,0.6666666666666666,5,-0.11666666666666659
211,255,299,6009,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/299/299.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6009/6009.jpg,0.4211261868476867,1271,258,41,16,0.3902439024390244,12,0.5555555555555556,4,-0.16531165311653118
105,826,1041,6017,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1041/1041.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6017/6017.jpg,0.4181811511516571,457,412,23,13,0.5652173913043478,9,0.5625,4,0.0027173913043477826
232,411,482,6293,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/482/482.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6293/6293.jpg,0.5518995523452759,540,469,18,12,0.6666666666666666,8,0.6666666666666666,4,0.0
108,120,137,6304,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/137/137.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6304/6304.jpg,0.5493799448013306,1025,325,18,12,0.6666666666666666,8,0.6666666666666666,4,0.0
22,296,345,6084,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/345/345.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6084/6084.jpg,0.3461765050888061,636,302,36,12,0.3333333333333333,8,0.8333333333333334,4,-0.5
235,97,114,6230,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/114/114.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6230/6230.jpg,0.5129790306091309,1548,506,22,11,0.5,7,0.5714285714285714,4,-0.0714285714285714
75,440,524,6252,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/524/524.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6252/6252.jpg,0.2762684226036072,137,550,19,9,0.47368421052631576,5,0.5714285714285714,4,-0.09774436090225563
206,68,69,6082,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/69/69.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6082/6082.jpg,0.5699372291564941,316,299,55,20,0.36363636363636365,17,0.5714285714285714,3,-0.20779220779220775
101,925,1213,6358,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1213/1213.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6358/6358.jpg,0.3542959094047546,399,473,32,15,0.46875,12,0.5333333333333333,3,-0.06458333333333333
56,755,964,6271,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/964/964.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6271/6271.jpg,0.534879744052887,413,315,23,14,0.6086956521739131,11,0.8333333333333334,3,-0.2246376811594203
116,176,203,6263,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/203/203.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6263/6263.jpg,0.3303334414958954,619,483,19,13,0.6842105263157895,10,0.6666666666666666,3,0.01754385964912286
261,317,369,6081,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/369/369.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6081/6081.jpg,0.189138263463974,835,360,34,13,0.38235294117647056,10,0.6666666666666666,3,-0.28431372549019607
11,753,962,6189,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/962/962.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6189/6189.jpg,0.5990393161773682,307,463,22,10,0.45454545454545453,7,0.8333333333333334,3,-0.37878787878787884
119,416,491,6043,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/491/491.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6043/6043.jpg,0.5331383943557739,729,548,20,9,0.45,6,0.6666666666666666,3,-0.21666666666666662
248,991,1356,6342,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1356/1356.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6342/6342.jpg,0.5227655172348022,691,503,14,9,0.6428571428571429,6,0.6666666666666666,3,-0.023809523809523725
175,397,464,6317,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/464/464.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6317/6317.jpg,0.4579750597476959,527,338,20,9,0.45,6,0.8333333333333334,3,-0.38333333333333336
14,152,175,6187,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/175/175.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6187/6187.jpg,0.91239732503891,689,127,14,8,0.5714285714285714,5,0.7142857142857143,3,-0.1428571428571429
111,810,1023,180,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1023/1023.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/180/180.jpg,0.473086267709732,686,297,21,8,0.38095238095238093,5,0.6666666666666666,3,-0.2857142857142857
73,283,331,6407,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/331/331.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6407/6407.jpg,0.8170984983444214,388,126,14,7,0.5,4,0.6666666666666666,3,-0.16666666666666663
102,693,896,6382,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/896/896.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6382/6382.jpg,0.5041419267654419,524,393,30,13,0.43333333333333335,11,0.5,2,-0.06666666666666665
12,225,262,6116,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/262/262.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6116/6116.jpg,0.3874276280403137,196,268,29,13,0.4482758620689655,11,0.7272727272727273,2,-0.27899686520376177
248,987,1340,6342,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1340/1340.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6342/6342.jpg,0.5219078063964844,1107,503,21,11,0.5238095238095238,9,0.6666666666666666,2,-0.1428571428571428
215,954,1262,6262,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1262/1262.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6262/6262.jpg,0.5228596925735474,523,541,19,10,0.5263157894736842,8,0.7142857142857143,2,-0.18796992481203012
288,931,1221,6326,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1221/1221.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6326/6326.jpg,0.517936110496521,596,260,22,10,0.45454545454545453,8,0.6666666666666666,2,-0.2121212121212121
284,401,468,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/468/468.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.482646644115448,651,262,20,9,0.45,7,0.6666666666666666,2,-0.21666666666666662
211,310,360,6009,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/360/360.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6009/6009.jpg,0.4597927331924438,314,258,19,9,0.47368421052631576,7,0.75,2,-0.27631578947368424
279,545,688,6050,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/688/688.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6050/6050.jpg,0.2740538120269775,1440,233,27,9,0.3333333333333333,7,0.5,2,-0.16666666666666669
215,312,362,6262,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/362/362.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6262/6262.jpg,0.2162860333919525,284,541,20,9,0.45,7,0.8333333333333334,2,-0.38333333333333336
217,398,465,6359,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/465/465.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6359/6359.jpg,0.5733845829963684,694,568,20,8,0.4,6,0.7142857142857143,2,-0.3142857142857143
19,356,414,6030,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/414/414.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6030/6030.jpg,0.4738323390483856,1062,241,14,8,0.5714285714285714,6,0.7142857142857143,2,-0.1428571428571429
235,361,419,6230,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/419/419.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6230/6230.jpg,0.3882682919502258,417,506,16,8,0.5,6,0.7142857142857143,2,-0.2142857142857143
4,957,1269,6001,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1269/1269.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6001/6001.jpg,0.4315350651741028,1120,154,11,7,0.6363636363636364,5,0.7142857142857143,2,-0.07792207792207795
262,777,986,5996,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/986/986.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/5996/5996.jpg,0.7745757102966309,1109,150,22,11,0.5,10,0.6666666666666666,1,-0.16666666666666663
42,690,892,6091,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/892/892.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6091/6091.jpg,0.2282482683658599,653,504,27,11,0.4074074074074074,10,0.6,1,-0.1925925925925926
64,655,829,6193,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/829/829.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6193/6193.jpg,0.5122374296188354,382,291,23,10,0.43478260869565216,9,0.625,1,-0.19021739130434784
19,784,990,6030,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/990/990.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6030/6030.jpg,0.3916943073272705,314,241,23,10,0.43478260869565216,9,0.5555555555555556,1,-0.12077294685990342
8,989,1345,6343,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1345/1345.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6343/6343.jpg,0.3523722887039184,877,202,15,10,0.6666666666666666,9,0.6666666666666666,1,0.0
78,403,471,6220,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/471/471.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6220/6220.jpg,0.4674875736236572,273,569,11,9,0.8181818181818182,8,0.5714285714285714,1,0.24675324675324684
155,698,907,6153,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/907/907.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6153/6153.jpg,0.2679533660411834,313,500,29,9,0.3103448275862069,8,0.625,1,-0.3146551724137931
62,300,349,6243,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/349/349.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6243/6243.jpg,0.5180143713951111,834,279,19,8,0.42105263157894735,7,0.5555555555555556,1,-0.13450292397660824
129,386,452,6330,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/452/452.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6330/6330.jpg,0.5508278012275696,307,385,15,7,0.4666666666666667,6,0.6666666666666666,1,-0.19999999999999996
284,245,287,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/287/287.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.5119959115982056,450,262,15,7,0.4666666666666667,6,0.7142857142857143,1,-0.24761904761904763
23,978,1310,6016,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1310/1310.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6016/6016.jpg,0.4894508123397827,636,334,22,7,0.3181818181818182,6,0.6666666666666666,1,-0.34848484848484845
243,148,171,6245,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/171/171.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6245/6245.jpg,0.4492916762828827,1286,481,19,7,0.3684210526315789,6,0.7142857142857143,1,-0.3458646616541354
233,133,152,6254,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/152/152.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6254/6254.jpg,0.4287567734718323,80,401,10,7,0.7,6,0.5555555555555556,1,0.14444444444444438
44,959,1271,6109,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1271/1271.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6109/6109.jpg,0.3595296740531921,295,408,16,7,0.4375,6,0.8333333333333334,1,-0.39583333333333337
277,956,1268,6300,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1268/1268.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6300/6300.jpg,0.1426855027675628,517,329,16,7,0.4375,6,0.6666666666666666,1,-0.22916666666666663
108,535,671,6304,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/671/671.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6304/6304.jpg,0.453264057636261,182,325,15,6,0.4,5,0.625,1,-0.22499999999999998
19,480,586,6030,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/586/586.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6030/6030.jpg,0.341314285993576,863,241,11,6,0.5454545454545454,5,0.6666666666666666,1,-0.12121212121212122
285,93,103,6341,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/103/103.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6341/6341.jpg,0.5862443447113037,373,193,9,5,0.5555555555555556,4,0.6666666666666666,1,-0.11111111111111105
231,611,782,6258,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/782/782.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6258/6258.jpg,0.5024000406265259,138,259,12,5,0.4166666666666667,4,0.6666666666666666,1,-0.24999999999999994
177,536,678,6158,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/678/678.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6158/6158.jpg,0.3167872428894043,1047,840,62,26,0.41935483870967744,26,0.5777777777777777,0,-0.1584229390681003
182,855,1085,6190,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1085/1085.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6190/6190.jpg,0.5795220136642456,557,769,25,11,0.44,11,0.5714285714285714,0,-0.1314285714285714
117,982,1319,6179,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1319/1319.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6179/6179.jpg,0.2546292543411255,447,1892,20,11,0.55,11,0.6666666666666666,0,-0.11666666666666659
4,286,334,6001,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/334/334.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6001/6001.jpg,0.4053378701210022,402,154,28,10,0.35714285714285715,10,0.6,0,-0.24285714285714283
130,375,438,6168,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/438/438.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6168/6168.jpg,0.1677262932062149,1097,334,35,9,0.2571428571428571,9,0.4375,0,-0.18035714285714288
240,313,364,6141,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/364/364.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6141/6141.jpg,0.4902359843254089,537,601,16,8,0.5,8,0.6666666666666666,0,-0.16666666666666663
208,87,94,6273,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/94/94.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6273/6273.jpg,0.4413954615592956,585,212,20,8,0.4,8,0.5,0,-0.09999999999999998
176,510,627,6276,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/627/627.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6276/6276.jpg,0.4327781498432159,257,453,14,8,0.5714285714285714,8,0.6666666666666666,0,-0.09523809523809523
284,517,640,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/640/640.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.4303053021430969,721,262,22,8,0.36363636363636365,8,0.5,0,-0.13636363636363635
250,316,367,6125,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/367/367.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6125/6125.jpg,0.4179311394691467,835,198,22,8,0.36363636363636365,8,0.5714285714285714,0,-0.20779220779220775
